Flow Duration,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Flow Bytes/s,Flow Packets/s,Label
114401713,114401713,22880342.6,31284376.8965425,59956643,54,60060889,20020296.3333333,34585741.8280379,59956426,287,12711301.4444444,25163806.6760272,59852493,26,122810.5,173603.907169453,245567,54,475970878510551,824405645731676,1427912521479812,54199349,13.845946520049,0.087411278535663,3
104749122,90112008,45056004,39.5979797464467,45056032,45055976,104723626,26180906.5,22596650.5705664,45056035,28,14964160.2857143,21219138.4101228,45030536,28,25495.6666666667,3.51188458428425,25499,25492,356978163936368,713956258090998,1427912551072865,14611594,0.601437022068786,0.076372955183338,3
104854796,90112006,45056003,45.254833995939,45056035,45055971,104829732,26207433,22578588.4244025,45056173,29,14979256.5714286,21219192.2856429,45030971,29,25103,86.3770802933278,25202,25043,356978163963087,713956258073203,1427912551072892,14717718,0.600830886171387,0.076295985545573,3
90004883,90004883,30001627.6666667,941.663067839731,30002715,30001081,0,0,0,0,0,30001627.6666667,941.663067839731,30002715,30001081,0,0,0,0,356978156958575,713956253913895,1427912537829417,30001081,1.95544946155866,0.044442033217242,3
90150111,90112067,45056033.5,44.5477272147525,45056065,45056002,90112059,45056029.5,43.1335136523794,45056060,45055999,18030022.2,24636525.7649216,45018013,38044,38049.5,3.53553390593274,38052,38047,475970882076268,824405672706035,1427912556192836,45017955,0,0.066555658483881,3
90255293,90229699,6444978.5,16360782.519897,45100028,24,90229383,6940721.76923077,16919063.8813083,45099942,2,3223403.32142857,11809861.2594728,45074348,2,77706,73575.8747960226,129732,25680,475970883713822,824405675509176,1427912561067178,44999939,20.7744048872569,0.321310795589573,3
90312474,90240023,45120011.5,73534.1554959326,45172008,45068015,90240630,45120315,74226.4130347143,45172801,45067829,18062494.8,24634548.5465043,45100350,71658,71751,131.521861300698,71844,71658,475970884187133,824405676309721,1427912562464879,44996171,0,0.066436005285383,3
46375104,46375024,46375024,0,46375024,46375024,46375085,46375085,0,46375085,46375085,15458368,26774593.0415993,46375005,19,19,0,19,19,713956229398909,1009686516972532,1427912412422812,46375005,0,0.086253175841935,3
86217697,86217614,86217614,0,86217614,86217614,86217661,86217661,0,86217661,86217661,28739232.3333333,49777707.5148421,86217578,36,36,0,36,36,713956250457735,1009686490408300,1427912414697892,86217578,0,0.046394187494941,3
117847253,117847253,39282417.6666667,64795439.0833266,114101659,1773950,0,0,0,0,0,39282417.6666667,64795439.0833266,114101659,1773950,0,0,0,0,713956275711752,1009686486688830,1427912437321845,114101659,6.48296825382939,0.033942242166646,3
8802736,8802736,6008.69351535838,20210.0918748468,540329,5,8758507,4920.50955056181,17630.1933518568,496120,3,2711.8718422674,13184.8831741654,496120,1,0,0,0,0,1427912501423259,0,1427912501423259,1427912501423259,769255.831368793,368.862589994747,3
114381394,114237436,16319633.7142857,26578574.0123787,60086508,35,54190561,13547640.25,24314924.1404458,49903079,3231,9531782.83333333,21346913.9687485,60086508,33,52179,73742.7519963827,104323,35,475970917112454,824405716233551,1427912641490268,49760587,17.0831979893513,0.113654848445019,3
113809075,113809075,37936358.3333333,65707670.6426086,113809041,16,0,0,0,0,0,37936358.3333333,65707670.6426086,113809041,16,18,0,18,18,713956338090618,1009686575319690,1427912562372194,113809041,0,0.035146582115706,3
90010681,90010681,30003560.3333333,269.147419332479,30003814,30003278,0,0,0,0,0,30003560.3333333,269.147419332479,30003814,30003278,0,0,0,0,356978186962032,713956313916943,1427912657837446,30003278,1.95532350210749,0.044439170502443,3
104822638,90111994,45055997,2.82842712474619,45055999,45055995,104797023,26199255.75,22584090.7400487,45055961,15,14974662.5714286,21218902.8510383,45030476,15,25539.6666666667,67.4190873071813,25615,25485,356978200274727,713956330718784,1427912696352903,14685144,0.601015212000293,0.076319392000037,3
90149988,90111997,45055998.5,38.8908729652601,45056026,45055971,90111708,45055854,196.57568516986,45055993,45055715,18029997.6,24636422.7022843,45018002,37991,38152,181.019335983756,38280,38024,475970927132199,824405750745435,1427912691360903,45017691,0,0.066555749291947,3
90207773,90136038,45068019,41.0121933088198,45068048,45067990,90135956,45067978,117.379725676967,45068061,45067895,18041554.6,24606108.0840087,44996231,71735,71823.5,9.19238815542512,71830,71817,475970929256418,824405754462191,1427912697776863,44996160,0,0.066513115227886,3
118750437,118646604,14830825.5,23697501.9687352,60044288,63,75659520,15131904,26029605.0919182,60184876,5159,8482174.07142857,18980480.305945,60044288,26,84658.3333333333,76658.9358152938,149524,63,356978219935386,713956361038045,1427912761492454,15113949,11.8315354073181,0.12631532463329,3
90320413,90295079,5311475.23529412,14971247.4387731,45112013,182,90295078,5311475.17647059,14963708.0248781,45112294,8,2580583.22857143,10606022.3256104,45086960,8,105061,113148.398698347,185069,25053,475970945647587,824405782772364,1427912746857804,44997997,75.2321626341545,0.398580994088236,3
59714181,45056017,45056017,0,45056017,45056017,59685122,19895040.6666667,22982334.2156036,45052062,49,11942836.2,19547357.5567034,45026958,49,27081.5,2796.6073195928,29059,25104,475970995641618,824405895713379,1427912927264886,14633011,1.05502577352606,0.10047864509772,3
90179335,90154586,5303210.94117647,14953323.9564152,45055943,127,90153287,5634580.4375,15383956.1033416,45055923,243,2652333.38235294,10751071.8292851,45031174,2,57825.5,46748.9506245862,90882,24769,475970995001741,824405868296122,1427912894966287,45007761,205.024798641507,0.388115525580223,3
90179327,90154554,5303209.05882353,14953214.4099711,45055938,53,90152525,5634532.8125,15383864.0928836,45055943,58,2652333.14705882,10750997.6287815,45031170,2,58102.5,47142.1019949259,91437,24768,475970995001557,824405868296311,1427912894966321,45007179,247.983664814886,0.388115560010777,3
90307528,90282666,6448761.85714286,16368985.6510183,45171971,45,90282182,5015676.77777778,14582205.4525205,45172022,51,2736591.75757576,10920314.7412915,45147160,8,67922.5,60968.8679942477,111034,24811,475970995037672,824405868264925,1427912894966196,44999661,264.307976628482,0.376491315319804,3
90179405,90154622,4507731.1,13851503.9158267,45055963,50,90154055,3919741.52173913,12975789.4398439,45056000,52,2049531.93181818,9480405.52210251,45031217,2,79667,77670.0230590928,134588,24746,475970994987176,824405868308695,1427912894966241,44964071,292.383831984698,0.499005288402601,3
94402,94402,47201,15045.8180900874,57840,36562,0,0,0,0,0,47201,15045.8180900874,57840,36562,0,0,0,0,1427913015020337,0,1427913015020337,1427913015020337,0,31.7789877333107,3
92304,92304,46152,10981.3683118271,53917,38387,0,0,0,0,0,46152,10981.3683118271,53917,38387,0,0,0,0,1427913015022501,0,1427913015022501,1427913015022501,0,32.5013000520021,3
57176,57176,28588,14979.3500526558,39180,17996,0,0,0,0,0,28588,14979.3500526558,39180,17996,0,0,0,0,1427913015057673,0,1427913015057673,1427913015057673,0,52.4695676507626,3
66320,66320,33160,4487.29963340983,36333,29987,0,0,0,0,0,33160,4487.29963340983,36333,29987,0,0,0,0,1427913015048553,0,1427913015048553,1427913015048553,0,45.2352231604342,3
92110747,92074668,2092606.09090909,9492848.5965265,45167991,7,92085385,1918445.52083333,9102809.33556262,45179287,10,990438.139784946,6572428.97596533,45143208,2,965005,1329674.70404156,1905227,24783,475970995036961,824405868265566,1427912894966224,45001450,854.579976427723,1.02051066853252,3
92483667,92458630,1849172.6,8906830.70282783,45064045,14,92457637,1886890.55102041,8997756.84861571,45064015,40,924836.67,6332860.02156961,45038978,3,1207397,1672067.12120058,2389727,25067,475970995003370,824405868294699,1427912894966273,45004858,1094.5283992686,1.09208472453844,3
90003028,90003028,30001009.3333333,307.880388029724,30001308,30000693,0,0,0,0,0,30001009.3333333,307.880388029724,30001308,30000693,0,0,0,0,356978246973182,713956433944345,1427912897889699,30000693,1.95548976418882,0.04444294918611,3
8247178,8247178,4123589,5777564.44810874,8208944,38234,0,0,0,0,0,4123589,5777564.44810874,8208944,38234,38234,0,38234,38234,713956512539805,1009686971369189,1427913016870666,8208944,0,0.363760791873293,3
7985207,7985207,3992603.5,5595202.31634751,7949009,36198,0,0,0,0,0,3992603.5,5595202.31634751,7949009,36198,36198,0,36198,36198,713956512540844,1009686971738262,1427913017132679,7949009,0,0.375694706474109,3
90311691,90239986,45119993,67947.3048177777,45168039,45071947,90239596,45119798,67422.6315861373,45167473,45072123,18062338.2,24634276.0583162,45095768,71705,72183,124.450793488832,72271,72095,475971004421512,824405884562554,1427912923168916,44999852,0,0.066436581283812,3
108546893,108546893,2713672.325,10066042.0033569,60052038,27,108442921,2409842.68888889,9517788.55024324,60015882,37,1262173.1744186,6937141.81345516,59910502,6,4742807,8000298.15650461,13980733,106152,356978246819017,713956430759105,1427912892957673,16494857,802.38132656639,0.801496916176127,3
90150063,90112030,45056015,33.9411254969543,45056039,45055991,90111702,45055851,554.371716450253,45056243,45055459,18030012.6,24636140.1691245,45017678,38033,38463,144.249783362056,38565,38361,475971006534656,824405888275035,1427912929568863,45017426,0,0.066555693921146,3
90006353,90006353,30002117.6666667,489.087245114134,30002675,30001760,0,0,0,0,0,30002117.6666667,489.087245114134,30002675,30001760,0,0,0,0,356978276975194,713956493946152,1427913017894422,30001760,1.95541752480517,0.044441307381936,3
88399269,88399269,22099817.25,25528416.9211258,45068001,6,88327503,29442501,25513974.2593874,45068670,38,11049908.625,20421301.689986,44996412,3,71923.5,473.0544366138,72258,71589,475971048910690,824405963213914,1427913058476862,43258795,0.972858723526322,0.101810796648103,3
96,96,96,0,96,96,0,0,0,0,0,48,52.3259018078045,85,11,0,0,0,0,1427913146950018,0,1427913146950018,1427913146950018,322916.666666667,31250,3
61591951,61591951,10265325.1666667,24396036.940137,60053474,70,61478715,15369678.75,29769583.6476978,60015234,107,5599268.27272727,18017199.209361,59911419,70,256037,0,256037,256037,713956559912904,1009686965246526,1427913059914388,59911419,22.3081097073869,0.194830652466261,3
90150059,90112010,45056005,43.8406204335659,45056036,45055974,90112032,45056016,131.521861300698,45056109,45055923,18030011.8,24636553.0598003,45018060,37976,38001.5,36.0624458405139,38027,37976,475971051590966,824405966314071,1427913064736891,45017947,0,0.066555696874253,3
6220492,6220492,2073497.33333333,3591357.69737314,6220440,22,0,0,0,0,0,2073497.33333333,3591357.69737314,6220440,22,22,0,22,22,713956491185858,1009686943982320,1427912976151275,6220440,0,0.643035952783156,3
67,0,0,0,0,0,0,0,0,0,0,67,0,67,67,0,0,0,0,1427913255542587,0,1427913255542587,1427913255542587,0,29850.7462686567,3
90004768,90004768,30001589.3333333,329.114468435123,30001845,30001218,0,0,0,0,0,30001589.3333333,329.114468435123,30001845,30001218,0,0,0,0,356978306976874,713956553950570,1427913137902729,30001218,1.95545196005616,0.044442090001276,3
467,0,0,0,0,0,0,0,0,0,0,467,0,467,467,0,0,0,0,1427913378820079,0,1427913378820079,1427913378820079,884368.308351178,4282.65524625268,3
377,0,0,0,0,0,0,0,0,0,0,377,0,377,377,0,0,0,0,1427913378820086,0,1427913378820086,1427913378820086,671087.533156499,5305.03978779841,3
251278,142609,142609,0,142609,142609,108697,108697,0,108697,108697,83759.3333333333,74469.5110252064,142581,28,0,0,0,0,1427913432948321,0,1427913432948321,1427913432948321,242.759015910665,15.9186239941419,3
7813195,7813195,2604398.33333333,1412965.04705047,4226516,1641613,0,0,0,0,0,2604398.33333333,1412965.04705047,4226516,1641613,0,0,0,0,1427913167220249,0,1427913167220249,1427913167220249,97.7833011975254,0.511954456531547,3
58,0,0,0,0,0,0,0,0,0,0,58,0,58,58,0,0,0,0,1427913304049996,0,1427913304049996,1427913304049996,0,34482.7586206896,3
412,0,0,0,0,0,0,0,0,0,0,412,0,412,412,0,0,0,0,1427913378941711,0,1427913378941711,1427913378941711,682038.834951456,4854.36893203883,3
119554,0,0,0,0,0,0,0,0,0,0,119554,0,119554,119554,0,0,0,0,1427912894848438,0,1427912894848438,1427912894848438,3546.51454572829,16.7288421968316,3
25090,0,0,0,0,0,0,0,0,0,0,25090,0,25090,25090,0,0,0,0,1427912986979417,0,1427912986979417,1427912986979417,0,79.7130330809087,3
45181947,45156222,3010414.8,11625812.19537,45035196,4,45155868,4105078.90909091,13570832.2433101,45022652,33,1673405.44444444,8658300.79555074,44996927,4,159295,0,159295,159295,713956711908785,1009687201293440,1427913378820643,44996927,99.7743634199739,0.619716542981204,3
117555,0,0,0,0,0,0,0,0,0,0,117555,0,117555,117555,0,0,0,0,1427912894848430,0,1427912894848430,1427912894848430,3606.82233847986,17.0133129173578,3
1340,0,0,0,0,0,0,0,0,0,0,1340,0,1340,1340,0,0,0,0,1427913378820088,0,1427913378820088,1427913378820088,188805.970149254,1492.53731343284,3
85635230,85635136,85635136,0,85635136,85635136,85635194,85635194,0,85635194,85635194,28545076.6666667,49441410.5093215,85635100,36,36,0,36,36,713956701672630,1.00968712934628E+015,1427913317710160,85635100,0,0.046709747845601,3
16465727,16465661,16465661,0,16465661,16465661,16465699,16465699,0,16465699,16465699,5488575.66666667,9506410.50948392,16465633,28,28,0,28,28,713956581621809,1.00968705738917E+015,1427913146777985,16465633,0,0.242928842437385,3
90153908,90115917,45057958.5,2868.73221127382,45059987,45055930,90115796,45057898,2876.51038586688,45059932,45055864,18030781.6,24637562.9207358,45021941,37991,38079,46.6690475583121,38112,38046,475971141704217,824406122391551,1427913335072892,45017818,0,0.066552855368178,3
30007782,30007782,30007782,0,30007782,30007782,0,0,0,0,0,30007782,0,30007782,30007782,0,0,0,0,713956703962823,1.009687211254E+015,1427913377917864,30007782,2.93257262399467,0.066649377818061,3
22931361,22931334,22931334,0,22931334,22931334,22931332,22931332,0,22931332,22931332,7643787,13239378.9488119,22931305,27,29,0,29,29,713956662313734,1009687162360950,1427913301696162,22931305,0,0.174433606448392,3
53857920,53857920,17952640,31094838.7106487,53857867,16,0,0,0,0,0,17952640,31094838.7106487,53857867,16,37,0,37,37,713956638100649,1.00968708438171E+015,1427913222343431,53857867,0,0.074269485342174,3
183283,0,0,0,0,0,0,0,0,0,0,183283,0,183283,183283,0,0,0,0,1427912894848444,0,1427912894848444,1427912894848444,1964.17561912452,10.912086772914,3
45320897,45290153,1887089.70833333,9197907.77081681,45069887,39,45285151,1811406.04,9003911.92608899,45030086,9,906417.94,6362955.95987914,44999342,9,290811,0,290811,290811,713956711971025,1009687201378046,1427913378942709,44999342,190.419885113924,1.12530870693049,3
88675044,88675044,3547001.76,10981698.9119705,47570002,49,88570755,3406567.5,10800681.1115012,47570009,44,1705289.30769231,7742860.69070657,47569933,2,203254.666666667,266803.702197577,505399,69,356978317329155,713956576166419,1427913181578783,11749134,480.2704129473,0.597687890631326,3
90150063,90111999,45055999.5,61.5182899632296,45056043,45055956,90111875,45055937.5,150.613744392735,45056044,45055831,18030012.6,24636434.112838,45017980,38063,38125.5,88.3883476483184,38188,38063,475971096646884,824406044353434,1427913199904903,45017768,0,0.066555693921146,3
90005704,90005704,30001901.3333333,1087.78000226762,30002566,30000646,0,0,0,0,0,30001901.3333333,1087.78000226762,30002566,30000646,0,0,0,0,356978336978973,713956613954143,1427913257910188,30000646,1.95543162464459,0.044441627832832,3
111037012,111037012,18506168.6666667,28719023.0672482,60051959,70,110914035,55457017.5,6645411.44990139,60156033,50758002,12337445.7777778,24517481.8849012,60051959,32,80561,113880.961323656,161087,35,475971140467866,824406102295637,1427913310631778,50719860,12.4372943320917,0.090060060333756,3
1012883,1012798,506399,11910.5066223062,514821,497977,1012799,506399.5,11906.9710884003,514819,497980,202576.6,277336.509369574,514734,84,0,0,0,0,1427913994973543,0,1427913994973543,1427913994973543,0,5.92368516403178,3
6550042,6549971,6549971,0,6549971,6549971,6549959,6549959,0,6549959,6549959,2183347.33333333,3781535.14399593,6549888,71,83,0,83,83,713956981067119,1009687636313130,1427913955584350,6549888,0,0.610683107070153,3
83,83,83,0,83,83,0,0,0,0,0,83,0,83,83,0,0,0,0,1427914201520222,0,1427914201520222,1427914201520222,132530.120481928,24096.3855421687,3
87125116,87125035,87125035,0,87125035,87125035,87125080,87125080,0,87125080,87125080,29041705.3333333,50301607.8508102,87124999,36,36,0,36,36,713956853694231,1009687342230250,1427913620263463,87124999,0,0.045910986218945,3
45514260,45514188,45514188,0,45514188,45514188,45514223,45514223,0,45514223,45514223,15171420,26277575.8662034,45514151,37,37,0,37,37,713956828475123,1009687365411670,1427913611436095,45514151,0,0.087884544316441,3
46373483,46373400,46373400,0,46373400,46373400,46373443,46373443,0,46373443,46373443,15457827.6666667,26773636.3721945,46373360,40,40,0,40,40,713956979300663,1009687577496090,1427913912227966,46373360,0,0.086256190849413,3
999797,999737,499868.5,214.253354699524,500020,499717,999738,499869,168.291413922398,499988,499750,199959.4,273709.393998087,499928,59,0,0,0,0,1427914142325266,0,1427914142325266,1427914142325266,0,6.0012182473042,3
3037,0,0,0,0,0,0,0,0,0,0,3037,0,3037,3037,0,0,0,0,1427913461175773,0,1427913461175773,1427913461175773,89891.3401382944,658.544616397761,3
25965,0,0,0,0,0,0,0,0,0,0,25965,0,25965,25965,0,0,0,0,1427913618940170,0,1427913618940170,1427913618940170,0,77.0267668014635,3
998162,998077,499038.5,246.780266634105,499213,498864,998075,499037.5,245.366053071732,499211,498864,199632.4,273239.732798508,499126,85,0,0,0,0,1427913998014706,0,1427913998014706,1427913998014706,0,6.01104830678788,3
43865,0,0,0,0,0,0,0,0,0,0,43865,0,43865,43865,0,0,0,0,1427913471517181,0,1427913471517181,1427913471517181,6474.41012196512,45.5944374786276,3
41017,0,0,0,0,0,0,0,0,0,0,41017,0,41017,41017,0,0,0,0,1427913489111574,0,1427913489111574,1427913489111574,0,48.7602701318965,3
87576889,87576807,87576807,0,87576807,87576807,87576806,87576806,0,87576806,87576806,29192296.3333333,50562397.5447484,87576724,82,83,0,83,83,713957075937110,1009687655890308,1427914064297496,87576724,0,0.045674150402854,3
53919898,53919815,53919815,0,53919815,53919815,53919815,53919815,0,53919815,53919815,17973299.3333333,31130523.8647601,53919732,83,83,0,83,83,713956982691590,1009687571619400,1427913911463448,53919732,0,0.074184116594583,3
23020427,23020394,23020394,0,23020394,23020394,23020386,23020386,0,23020386,23020386,7673475.66666667,13290785.6394309,23020353,33,41,0,41,41,713956812124487,1.00968737409941E+015,1427913601228620,23020353,0,0.173758723067995,3
45445936,45445853,45445853,0,45445853,45445853,45445855,45445855,0,45445855,45445855,15148645.3333333,26238081.3550083,45445772,81,81,0,81,81,713956978461917,1009687577621730,1427913911478062,45445772,0,0.088016671061633,3
1018995,1018910,509455,7544.82935526046,514790,504120,1018906,509453,7547.65778238521,514790,504116,203799,278970.583732407,514705,85,0,0,0,0,1427913993953412,0,1427913993953412,1427913993953412,0,5.88815450517422,3
86960272,86960182,86960182,0,86960182,86960182,86960236,86960236,0,86960236,86960236,28986757.3333333,50206427.3288095,86960146,36,36,0,36,36,713956853653202,1.00968734240536E+015,1427913620346257,86960146,0,0.045998016197558,3
999765,999706,499853,291.327993848858,500059,499647,999691,499845.5,331.633080376491,500080,499611,199953,273718.917014334,500021,38,0,0,0,0,1427914141324268,0,1427914141324268,1427914141324268,0,6.00141033142789,3
25162,0,0,0,0,0,0,0,0,0,0,25162,0,25162,25162,0,0,0,0,1427914021365634,0,1427914021365634,1427914021365634,0,79.484937604324,3
87073409,87073328,87073328,0,87073328,87073328,87073374,87073374,0,87073374,87073374,29024469.6666667,50271755.6664668,87073293,35,35,0,35,35,713956853712370,1009687342329020,1427913620351446,87073293,0,0.045938249644045,3
15932440,15932440,937202.352941176,3807432.07237437,15711052,89,15932112,1062140.8,4107374.61645266,15909412,293,482801.212121212,2733954.84608058,15711052,27,213282,0,213282,213282,713957007364465,1.00968766054735E+015,1427913999017878,15711052,258.905729442571,2.13401086085998,3
107805005,107805005,35935001.6666667,57311335.0469181,102104316,1952845,0,0,0,0,0,35935001.6666667,57311335.0469181,102104316,1952845,3747844,0,3747844,3747844,713957101735815,1009687671830070,1427914101367314,102104316,7.08686948254397,0.037104028704419,3
71,0,0,0,0,0,0,0,0,0,0,71,0,71,71,0,0,0,0,1427913603683016,0,1427913603683016,1427913603683016,0,28169.014084507,3
85390263,85390180,85390180,0,85390180,85390180,85390182,85390182,0,85390182,85390182,28463421,49299949.3010567,85390099,81,81,0,81,81,713956999910904,1009687551465370,1427913914431708,85390099,0,0.046843748449399,3
85299621,85299585,85299585,0,85299585,85299585,85299585,85299585,0,85299585,85299585,28433207,49247696.792294,85299549,36,36,0,36,36,713956852839730,1009687343603380,1427913620379911,85299549,0,0.046893526056816,3
43770,0,0,0,0,0,0,0,0,0,0,43770,0,43770,43770,0,0,0,0,1427913600775176,0,1427913600775176,1427913600775176,5711.6746630112,45.6933973040896,3
45522332,45522260,45522260,0,45522260,45522260,45522269,45522269,0,45522269,45522269,15174110.6666667,26282213.7209104,45522197,63,63,0,63,63,713956828449425,1009687365363950,1427913611376652,45522197,0,0.087868960667481,3
28979,0,0,0,0,0,0,0,0,0,0,28979,0,28979,28979,0,0,0,0,1427913701290321,0,1427913701290321,1427913701290321,0,69.0154939783981,3
520,0,0,0,0,0,0,0,0,0,0,520,0,520,520,0,0,0,0,1427913600775141,0,1427913600775141,1427913600775141,788461.538461538,3846.15384615385,3
87820541,87820494,87820494,0,87820494,87820494,87820501,87820501,0,87820501,87820501,29273513.6666667,50703137.6425186,87820454,40,40,0,40,40,713956854383941,1009687342222130,1427913620947428,87820454,0,0.045547430640401,3
45660797,45660715,45660715,0,45660715,45660715,45660760,45660760,0,45660760,45660760,15220265.6666667,26362170.3823494,45660678,37,37,0,37,37,713956827885459,1009687364370540,1427913610110240,45660678,0,0.087602500674704,3
87042879,87042797,87042797,0,87042797,87042797,87042819,87042819,0,87042819,87042819,29014293,50254106.6460839,87042737,60,60,0,60,60,713956853609275,1.00968734222644E+015,1427913620175812,87042737,0,0.045954362332156,3
25074,0,0,0,0,0,0,0,0,0,0,25074,0,25074,25074,0,0,0,0,1427914045495261,0,1427914045495261,1427914045495261,0,79.7638988593763,3
10907573,10907573,681723.3125,2666919.64349764,10680898,68,10907163,727144.2,2754285.19015482,10681535,416,340861.65625,1887178.34459853,10680898,18,216644,0,216644,216644,713957077004680,1009687766147200,1427914143328462,10680898,371.760060647772,3.02542096211504,3
388,0,0,0,0,0,0,0,0,0,0,388,0,388,388,0,0,0,0,1427913461175763,0,1427913461175763,1427913461175763,579896.907216495,5154.63917525773,3
85695491,85695408,85695408,0,85695408,85695408,85695411,85695411,0,85695411,85695411,28565163.6666667,49476173.6350464,85695328,80,80,0,80,80,713956998628886,1009687549220664,1427913911562443,85695328,0,0.046676901588673,3
423,0,0,0,0,0,0,0,0,0,0,423,0,423,423,0,0,0,0,1427913471449259,0,1427913471449259,1427913471449259,673758.865248227,4728.13238770686,3
44654839,44654772,44654772,0,44654772,44654772,44654762,44654762,0,44654762,44654762,14884946.3333333,25781358.6096117,44654695,67,77,0,77,77,713956827743806,1009687365592886,1427913610832916,44654695,0,0.089575958386055,3
474,0,0,0,0,0,0,0,0,0,0,474,0,474,474,0,0,0,0,1427913461175736,0,1427913461175736,1427913461175736,575949.367088608,4219.40928270042,3
35,0,0,0,0,0,0,0,0,0,0,35,0,35,35,0,0,0,0,1427913462085078,0,1427913462085078,1427913462085078,0,57142.8571428571,3
108922,0,0,0,0,0,0,0,0,0,0,108922,0,108922,108922,0,0,0,0,1427913478729311,0,1427913478729311,1427913478729311,2524.74247626742,18.3617634637631,3
45094358,45056002,45056002,0,45056002,45056002,45056350,45056350,0,45056350,45056350,15031452.6666667,25969106.5668817,45017994,38008,38008,0,38008,38008,713957093245448,1.00968774055513E+015,1427914141472902,45017994,0,0.088702892721081,3
41052744,41052744,8210548.8,15110252.6510659,34803658,28,0,0,0,0,0,8210548.8,15110252.6510659,34803658,28,33.5,3.53553390593274,36,31,475971394125530,824406602022172,1427914141323941,6248991,0,0.146153445918256,3
5682,0,0,0,0,0,0,0,0,0,0,5682,0,5682,5682,0,0,0,0,1427913600775191,0,1427913600775191,1427913600775191,72157.6909538895,351.988736360436,3
45501841,45501795,45501795,0,45501795,45501795,45501759,45501759,0,45501759,45501759,15167280.3333333,26270389.298728,45501713,46,82,0,82,82,713956828853866,1009687365964880,1427913612206018,45501713,0,0.08790853099768,3
34978,0,0,0,0,0,0,0,0,0,0,34978,0,34978,34978,0,0,0,0,1427913619176274,0,1427913619176274,1427913619176274,0,57.1787981016639,3
10273101,220288,4236.30769230769,12459.3803728764,43759,5,10231803,189477.833333333,1367830.40402804,10054478,5,96010.2897196262,971681.483649359,10052813,2,220288,0,220288,220288,713956744445617,1.00968729672591E+015,1427913478838420,10052813,12823.9759348224,10.5128918716948,3
90051152,90051152,30017050.6666667,28047.1249388121,30049436,30000674,0,0,0,0,0,30017050.6666667,28047.1249388121,30049436,30000674,0,0,0,0,356978389494297,713956718954493,1427913467926037,30000674,1.95444473603181,0.044419198546177,3
90242178,90216149,6444010.64285714,16358098.3492876,45084032,134,90214238,6939556.76923077,16916040.8553524,45084560,9,3222934.92857143,11807704.6819252,45058531,9,79031,75702.8519938318,132561,25501,475971183744935,824406195192337,1427913461176717,44999556,20.7885053483527,0.321357492058758,3
90150210,90111967,45055983.5,27.5771644662754,45056003,45055964,90112135,45056067.5,301.934595566656,45056281,45055854,18030042,24636488.9764697,45018038,37965,38020,77.7817459305202,38075,37965,475971186758943,824406200431944,1427913470240901,45017889,0,0.066555585394643,3
117792396,117792396,110915.627118644,1536110.8225444,32484576,6,117649976,90779.3024691359,1395830.58341466,32627479,9,49933.1903348877,1031025.39204101,32484576,0,6115551.25,11963253.0124044,24060411,108989,285582710989019,638582302880580,1427913461764488,13459381,47481.2907277988,20.0352491344178,3
90139448,90111998,45055999,50.9116882454314,45056035,45055963,90113393,45056696.5,1262.18560441799,45057589,45055804,18027889.6,24649463.0705579,45030139,25896,25975.5,112.429978208661,26055,25896,475971186382982,824406199759872,1427913469088899,45029908,0,0.066563531651536,3
90143559,90111991,45055995.5,3.53553390593274,45055998,45055993,90112788,45056394,709.935208311294,45056896,45055892,18028711.8,24644380.0175979,45025328,30665,30718,74.953318805774,30771,30665,475971186465153,824406199910417,1427913469344905,45025227,0,0.066560496019466,3
90208522,90183056,9018305.6,18972483.3260538,45055973,162,90182783,11272847.875,20846564.3347932,45055972,171,4747816.94736842,14185880.5097219,45030506,10,88238,88771.5995237215,151009,25467,475971187152130,824406201138379,1427913471449810,44976074,55.9924925939924,0.221708543234973,3
90225057,90199536,8199957.81818182,18195463.406394,45043973,16,90199333,10022148.1111111,19849579.9786833,45043434,141,4296431.28571429,13528454.5309079,45017913,9,110780.5,119812.88011103,195501,26060,475971187179769,824406201211023,1427913471561331,44960062,84.2338065799171,0.243834703257655,3
14683060,0,0,0,0,0,14655156,7327578,10362709.2752585,14655120,36,4894353.33333333,8453083.37810466,14655120,36,27904,0,27904,27904,713956809455992,1.00968738215582E+015,1427913604256863,14655120,4.29065875914149,0.27242277835819,3
14662925,0,0,0,0,0,14624740,7312370,10341163.7316357,14624677,63,4887641.66666667,8432541.49907709,14624677,63,38185,0,38185,38185,713956809568773,1.00968738235837E+015,1427913604512869,14624677,4.29655065411574,0.272796866927983,3
104841285,90112016,45056008,19.7989898732233,45056022,45055994,104815753,26203938.25,22581669.9957617,45057388,16,14977326.4285714,21218224.9725553,45030490,16,26502.6666666667,845.426125296192,27078,25532,356978425302659,713956780764145,1427913596448877,14702175,0.600908315841417,0.076305817884624,3
113874916,113874916,37958305.3333333,65745660.5789968,113874855,23,0,0,0,0,0,37958305.3333333,65745660.5789968,113874855,23,23,0,23,23,713956788109721,1009687211649740,1427913462344586,113874855,0,0.035126260817615,3
