Flow Duration,Fwd IAT Total,Bwd IAT Total,Fwd IAT Min,Bwd IAT Min,Fwd IAT Max,Bwd IAT Max,Fwd IAT Mean,Bwd IAT Mean,Flow Packets/s,Flow Bytes/s,Flow IAT Min,Flow IAT Max,Flow IAT Mean,Flow IAT Std,Active Min,Active Mean,Active Max,Active Std,Idle Min,Idle Mean,Idle Max,Idle Std
25577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.19525354810963,0.0,25577.0,25577.0,25577.0,0.0,0.0,0.0,0.0,0.0,1427906709962165.0,1427906709962165.0,1427906709962165.0,0.0
45088444,45056022.0,45059521.0,45056022.0,45059521.0,45056022.0,45059521.0,45056022.0,45059521.0,0.08871452738533181,0.0,28923.0,45027099.0,15029481.333333332,25978699.011255056,28923.0,28923.0,28923.0,0.0,45027099.0,713955347457959.5,1427910649888820.0,1009685271625907.8
160514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.459972338861409,1756.8560997794586,160514.0,160514.0,160514.0,0.0,0.0,0.0,0.0,0.0,1427911063214439.0,1427911063214439.0,1427911063214439.0,0.0
310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6451.612903225807,367741.9354838709,310.0,310.0,310.0,0.0,0.0,0.0,0.0,0.0,1427904327280003.0,1427904327280003.0,1427904327280003.0,0.0
501597,100756.0,205089.0,100756.0,205089.0,100756.0,205089.0,100756.0,205089.0,7.974529353245733,239.23588059737202,100756.0,205089.0,167199.0,57730.39995530951,0.0,0.0,0.0,0.0,1427721659199010.0,1427721659199010.0,1427721659199010.0,0.0
14662925,0.0,14624740.0,0.0,63.0,0.0,14624677.0,0.0,7312370.0,0.2727968669279833,4.2965506541157374,63.0,14624677.0,4887641.666666666,8432541.499077093,38185.0,38185.0,38185.0,0.0,14624677.0,713956809568773.0,1427913604512869.0,1009687382358367.4
6220574,6220574.0,0.0,6220574.0,0.0,6220574.0,0.0,6220574.0,0.0,0.32151373812127304,0.0,6220574.0,6220574.0,6220574.0,0.0,0.0,0.0,0.0,0.0,6220574.0,713955815256685.5,1427911624292797.0,1009685988073924.4
332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6024.09638554217,527108.4337349398,332.0,332.0,332.0,0.0,0.0,0.0,0.0,0.0,1427721656673008.0,1427721656673008.0,1427721656673008.0,0.0
150493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.289654668323445,0.0,150493.0,150493.0,150493.0,0.0,0.0,0.0,0.0,0.0,1427906030377496.0,1427906030377496.0,1427906030377496.0,0.0
24,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,125000.0,2208333.333333333,3.0,21.0,12.0,12.727922061357855,0.0,0.0,0.0,0.0,1427719500521811.0,1427719500521811.0,1427719500521811.0,0.0
104840490,90108032.0,104815084.0,45052004.0,61.0,45056028.0,45055462.0,45054016.0,26203771.0,0.07630639650768514,0.6009128724980205,61.0,45030020.0,14977212.857142858,21217820.29501325,25406.0,25618.66666666667,26008.0,337.65268151361295,14706955.0,356930525462475.25,1427721997086328.0,713860981082568.6
495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4040.404040404041,826262.6262626263,495.0,495.0,495.0,0.0,0.0,0.0,0.0,0.0,1427905356671369.0,1427905356671369.0,1427905356671369.0,0.0
90150520,90112012.0,90111958.0,45052000.0,45052071.0,45060012.0,45059887.0,45056006.0,45055979.0,0.0665553565303894,0.0,38437.0,45021450.0,18030104.0,24636015.354051605,38437.0,38499.5,38562.0,88.38834764831844,45013563.0,475907300249786.0,1427721810714345.0,824295545752957.6
19946088,19946088.0,66539.0,67.0,282.0,19919026.0,52823.0,3989217.6,22179.666666666664,0.501351442949615,34.94419557358817,3.0,19866364.0,2216232.0,6618821.513644744,79724.0,79724.0,79724.0,0.0,19866364.0,713953437755110.0,1427906855643856.0,1009682606480890.4
361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5540.16620498615,315789.4736842105,361.0,361.0,361.0,0.0,0.0,0.0,0.0,0.0,1427904885548035.0,1427904885548035.0,1427904885548035.0,0.0
10208716,237022.0,10164072.0,68.0,30.0,144294.0,10008856.0,33860.28571428571,1452010.2857142852,1.5672881878582967,293.0828911295015,30.0,9971694.0,680581.0666666668,2570411.2388949827,237022.0,237022.0,237022.0,0.0,9971694.0,713954724787783.0,1427909439603872.0,1009684440613128.4
12894868,2889326.0,12851386.0,8.0,28.0,2302723.0,10005568.0,262666.0000000001,1168307.818181818,1.8612055586765213,1381.324725464425,4.0,10005542.0,560646.4347826086,2113335.653840346,2889326.0,2889326.0,2889326.0,0.0,10005542.0,713954945141789.5,1427909880278037.0,1009684752192884.6
49,49.0,0.0,21.0,0.0,28.0,0.0,24.5,0.0,81632.6530612245,1081632.6530612246,5.0,28.0,16.333333333333332,11.50362261782493,0.0,0.0,0.0,0.0,1427904643146361.0,1427904643146361.0,1427904643146361.0,0.0
19976687,19976687.0,80994.0,98.0,192.0,19821289.0,41927.0,2497085.875,16198.8,0.7508752577441896,250.04146082881516,8.0,19821289.0,1426906.2142857143,5294296.174802599,155398.0,155398.0,155398.0,0.0,19821289.0,713953437717377.5,1427906855613466.0,1009682606491274.4
148417,122879.0,123238.0,4.0,1.0,26156.0,34523.0,2925.690476190476,2282.1851851851857,660.3017174582427,542565.8785718618,0.0,25211.0,1530.0721649484542,4783.2742343491,0.0,0.0,0.0,0.0,1427906967815736.0,1427906967815736.0,1427906967815736.0,0.0
90532054,90459273.0,90456944.0,96.0,63.0,45144043.0,45144104.0,4761014.3684210535,6030462.933333334,0.3976492127307749,118.16809104982859,9.0,45071323.0,2586630.1142857145,10602410.233952392,72720.0,195661.5,318603.0,173865.53667849186,44996627.0,475969991176511.4,1427909883461584.0,824404129594695.1
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285714.2857142857,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1427906042709778.0,1427906042709778.0,1427906042709778.0,0.0
90147502,90126179.0,90125292.0,158.0,214.0,45055949.0,45054797.0,10014019.888888888,11265661.5,0.21076568488830671,76.70761636856005,7.0,45033474.0,5008194.555555555,14557520.071064418,22475.0,40109.5,57744.0,24938.949065668345,45012486.0,475970202693539.4,1427910518034658.0,824404495971978.1
467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4282.655246252676,884368.3083511776,467.0,467.0,467.0,0.0,0.0,0.0,0.0,0.0,1427913378820079.0,1427913378820079.0,1427913378820079.0,0.0
398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5025.125628140703,439698.49246231146,398.0,398.0,398.0,0.0,0.0,0.0,0.0,0.0,1427721658563638.0,1427721658563638.0,1427721658563638.0,0.0
332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6024.09638554217,343373.4939759036,332.0,332.0,332.0,0.0,0.0,0.0,0.0,0.0,1427905206668408.0,1427905206668408.0,1427905206668408.0,0.0
9231076,9231076.0,0.0,9231076.0,0.0,9231076.0,0.0,9231076.0,0.0,0.2166594663504016,0.0,9231076.0,9231076.0,9231076.0,0.0,0.0,0.0,0.0,0.0,9231076.0,713957203069958.0,1427914396908840.0,1009687946480783.6
10,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,200000.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1427904299995615.0,1427904299995615.0,1427904299995615.0,0.0
2886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693.0006930006931,39501.0395010395,2886.0,2886.0,2886.0,0.0,0.0,0.0,0.0,0.0,1427904885544437.0,1427904885544437.0,1427904885544437.0,0.0
12,12.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,250000.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1427905078263257.0,1427905078263257.0,1427905078263257.0,0.0
21413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.40120487554287,0.0,21413.0,21413.0,21413.0,0.0,0.0,0.0,0.0,0.0,1427904547987413.0,1427904547987413.0,1427904547987413.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153846.15384615384,0.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,1427904547091776.0,1427904547091776.0,1427904547091776.0,0.0
90137534,90112056.0,90111894.0,45056003.0,45055935.0,45056053.0,45055959.0,45056028.0,45055947.0,0.06656494507604346,0.0,25478.0,45030457.0,18027506.8,24650188.156459305,25546.0,25593.0,25640.0,66.46803743153546,45030413.0,475968716367238.6,1427906059040846.0,824401921566396.2
372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5376.344086021506,672043.0107526882,372.0,372.0,372.0,0.0,0.0,0.0,0.0,0.0,1427906570475983.0,1427906570475983.0,1427906570475983.0,0.0
464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4310.344827586207,377155.1724137931,464.0,464.0,464.0,0.0,0.0,0.0,0.0,0.0,1427719519827981.0,1427719519827981.0,1427719519827981.0,0.0
111893566,111893566.0,0.0,1889194.0,0.0,106172655.0,0.0,27973391.5,0.0,0.044685321763719636,8.53489645687045,1889194.0,106172655.0,27973391.5,52132845.43769739,1889194.0,1889194.0,1889194.0,0.0,106172655.0,713859711725187.0,1427719317277719.0,1009549935802698.8
118017773,118017677.0,118017711.0,2.0,2.0,3939950.0,3898469.0,6490.907325926731,7450.142730888206,288.3040336644888,649801.8480657146,0.0,3898469.0,3468.662502939078,77702.66139844747,0.0,0.0,0.0,0.0,1427910781970518.0,1427910781970518.0,1427910781970518.0,0.0
90491470,90466340.0,90466433.0,2.0,1.0,45166387.0,45126114.0,2827073125.0,2918272.0322580645,0.7182997469264231,362.8187275552049,1.0,45100510.0,1413929.21875,7902041.58122893,25604.0,167724.5,309845.0,200988.73859124546,45030381.0,475969477915119.0,1427908343614466.0,824403240545377.5
332,332.0,0.0,54.0,0.0,278.0,0.0,166.0,0.0,9036.144578313251,0.0,54.0,278.0,166.0,158.39191898578662,0.0,0.0,0.0,0.0,1427904426187903.0,1427904426187903.0,1427904426187903.0,0.0
81666422,81523863.0,81562329.0,18.0,47.0,43347106.0,43347062.0,4529103.5,5097645.5625,0.4408176471842981,420.1114627012801,2.0,43347029.0,2333326.342857142,9503536.8369812,77.0,52101.5,104126.0,73573.75347567907,37177059.0,475971852875614.6,1427915478102756.0,824407362417357.4
1740988,0.0,1703783.0,0.0,1703783.0,0.0,1703783.0,0.0,1703783.0,1.7231594933451582,0.0,37205.0,1703783.0,870494.0,1178448.605176314,0.0,0.0,0.0,0.0,1427906030955620.0,1427906030955620.0,1427906030955620.0,0.0
90107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.19583384198786,3196.200073246252,90107.0,90107.0,90107.0,0.0,0.0,0.0,0.0,0.0,1427906042310552.0,1427906042310552.0,1427906042310552.0,0.0
22498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.8967908258512,0.0,22498.0,22498.0,22498.0,0.0,0.0,0.0,0.0,0.0,1427908615026399.0,1427908615026399.0,1427908615026399.0,0.0
3194478,3194478.0,125185.0,10.0,13.0,3104797.0,67013.0,290407.0909090909,13909.444444444443,6.886884179512269,1508.5406755031652,5.0,3039733.0,152118.00000000006,661826.5438888803,0.0,0.0,0.0,0.0,1427896955023654.0,1427896955023654.0,1427896955023654.0,0.0
59790341,45056029.0,59765192.0,45056029.0,64.0,45056029.0,45056033.0,45056029.0,19921730.666666664,0.1003506569731723,1.0536818982183092,64.0,45030880.0,11958068.2,19552249.99241695,25149.0,25151.0,25153.0,2.8284271247461903,14709095.0,475965676030957.4,1427896968352897.0,824396681808150.4
254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7874.0157480314965,468503.93700787396,254.0,254.0,254.0,0.0,0.0,0.0,0.0,0.0,1427904407371766.0,1427904407371766.0,1427904407371766.0,0.0
21835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.59606136936114,0.0,21835.0,21835.0,21835.0,0.0,0.0,0.0,0.0,0.0,1427910797707252.0,1427910797707252.0,1427910797707252.0,0.0
95338927,95338927.0,90439783.0,16.0,10044651.0,10399983.0,10053375.0,8667175.181818184,10048864.777777776,0.2307556912193904,0.5559114379376223,16.0,10030632.0,4539948.904761907,4962989.339590868,20975.0,60928.0,369351.0,115663.96169723738,10022457.0,142772175135401.2,1427721661114366.0,451485228217346.9
7340678,7340678.0,0.0,7340678.0,0.0,7340678.0,0.0,7340678.0,0.0,0.272454397264122,0.0,7340678.0,7340678.0,7340678.0,0.0,0.0,0.0,0.0,0.0,7340678.0,713954201002770.0,1427908394664862.0,1009683703590077.8
91020619,90982296.0,90982229.0,131.0,3.0,45143572.0,45103229.0,11372787.0,6998633.0,0.25268999763668937,17.7652054860229,3.0,45064975.0,4137300.8636363633,13240050.831993856,38254.0,449788.5,861323.0,581997.6712844304,45017744.0,475969990068427.6,1427909880122564.0,824404127662647.6
14764594,0.0,14739713.0,0.0,14739713.0,0.0,14739713.0,0.0,14739713.0,0.2031887906975295,0.0,24881.0,14739713.0,7382297.0,10404957.491220808,24881.0,24881.0,24881.0,0.0,14739713.0,713955653722275.0,1427911292704837.0,1009685747581888.4
102104948,102079998.0,102079997.0,9.0,6.0,45088028.0,45087372.0,5671111.0,4860952.238095238,0.40154763116866776,146.27107003668422,6.0,45062422.0,2552623.7,10044982.997313464,24951.0,82705.0,197558.0,99466.15486184233,11744651.0,356977918154182.0,1427911570784845.0,713955768420442.2
276985,276985.0,158246.0,72.0,72.0,118386.0,79120.0,55397.0,52748.66666666666,36.103038070653646,1357.4742314565774,10.0,79234.0,30776.111111111113,38367.650235727386,0.0,0.0,0.0,0.0,1427721658257402.0,1427721658257402.0,1427721658257402.0,0.0
75328553,75328553.0,70336150.0,4992601.0,10047681.0,10048062.0,10048241.0,9416069.125,10048021.428571427,0.2256780373837793,0.0,25541.0,10022437.0,4708034.5625,4987653.485958073,25541.0,25693.857142857138,25922.0,143.08904986223098,10022140.0,178488077741618.5,1427904551776853.0,504840492180857.3
413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4842.615012106538,423728.8135593221,413.0,413.0,413.0,0.0,0.0,0.0,0.0,0.0,1427719323959656.0,1427719323959656.0,1427719323959656.0,0.0
29724227,29724227.0,0.0,29724227.0,0.0,29724227.0,0.0,29724227.0,0.0,0.100927771813881,0.0,21003.0,29703224.0,14862113.5,20988499.749777745,21003.0,21003.0,21003.0,0.0,29703224.0,713956292884040.5,1427912556064857.0,1009686630331525.6
101125821,101125821.0,0.0,16.0,0.0,101125788.0,0.0,33708607.0,0.0,0.03955468504923189,0.0,16.0,101125788.0,33708607.0,58384991.39753359,16.0,16.0,16.0,0.0,101125788.0,713954238092858.5,1427908375059929.0,1009683623411209.4
39982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.02251012955831,0.0,39982.0,39982.0,39982.0,0.0,0.0,0.0,0.0,0.0,1427909777824866.0,1427909777824866.0,1427909777824866.0,0.0
11650,0.0,35.0,0.0,35.0,0.0,35.0,0.0,35.0,257.51072961373393,0.0,35.0,11615.0,5825.0,8188.2965261402205,0.0,0.0,0.0,0.0,1427721670470941.0,1427721670470941.0,1427721670470941.0,0.0
408693,213712.0,295518.0,12939.0,12722.0,100392.0,152810.0,71237.33333333331,98506.0,19.574595111734236,1840.0119405030184,145.0,129986.0,58384.714285714275,52038.220344007044,0.0,0.0,0.0,0.0,1427721658878687.0,1427721658878687.0,1427721658878687.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285714.2857142857,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1427906042709900.0,1427906042709900.0,1427906042709900.0,0.0
36494,36491.0,45.0,36491.0,45.0,36491.0,45.0,36491.0,45.0,109.60705869457992,1452.2935277031838,3.0,36449.0,12164.666666666668,21030.85862092495,0.0,0.0,0.0,0.0,1427910520162840.0,1427910520162840.0,1427910520162840.0,0.0
90137682,90111977.0,90112155.0,45055928.0,45056005.0,45056049.0,45056150.0,45055988.5,45056077.5,0.06656483578088906,0.0,25483.0,45030522.0,18027536.4,24650205.40980301,25483.0,25505.0,25527.0,31.11269837220809,45030445.0,475968326607269.0,1427904889760840.0,824401246482242.1
445729,445729.0,381152.0,3.0,2.0,87410.0,79210.0,652.6046852122987,464.2533495736905,3378.7346122868375,5602940.351648647,1.0,78994.0,296.16544850498383,3439.46699639408,0.0,0.0,0.0,0.0,1427916114797519.0,1427916114797519.0,1427916114797519.0,0.0
45077171,45055940.0,45055321.0,45055940.0,45055321.0,45055940.0,45055321.0,45055940.0,45055321.0,0.08873671331326449,0.0,21231.0,45034090.0,15025723.666666668,25988007.572579324,21850.0,21850.0,21850.0,0.0,45034090.0,713955357637482.5,1427910670240875.0,1009685286012040.4
80921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.71546322956958,3262.4411463031843,80921.0,80921.0,80921.0,0.0,0.0,0.0,0.0,0.0,1427904577951544.0,1427904577951544.0,1427904577951544.0,0.0
90137579,90111934.0,90111934.0,45055939.0,45055789.0,45055995.0,45056145.0,45055967.0,45055967.0,0.0665649118443707,0.0,25645.0,45030350.0,18027515.8,24650008.320997898,25645.0,25720.0,25795.0,106.06601717798212,45030144.0,475970553721786.6,1427911571104866.0,824405103958150.6
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54054.05405405405,0.0,37.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0,1427904627128674.0,1427904627128674.0,1427904627128674.0,0.0
28979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.01549397839814,0.0,28979.0,28979.0,28979.0,0.0,0.0,0.0,0.0,0.0,1427913701290321.0,1427913701290321.0,1427913701290321.0,0.0
59769446,45055977.0,59744153.0,45055977.0,14688411.0,45055977.0,45055742.0,45055977.0,29872076.5,0.08365478241173592,0.0,25058.0,45030684.0,14942361.5,21216475.65820221,25058.0,25175.5,25293.0,166.1700935788387,14688411.0,475970240077311.6,1427910660512840.0,824404586986406.9
112518998,112518998.0,0.0,112518998.0,0.0,112518998.0,0.0,112518998.0,0.0,0.017774776131582692,3.394982241132293,112518998.0,112518998.0,112518998.0,0.0,0.0,0.0,0.0,0.0,112518998.0,713954239774563.5,1427908367030129.0,1009683609677067.4
420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4761.904761904762,416666.66666666657,420.0,420.0,420.0,0.0,0.0,0.0,0.0,0.0,1427721656660367.0,1427721656660367.0,1427721656660367.0,0.0
380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5263.157894736842,460526.31578947365,380.0,380.0,380.0,0.0,0.0,0.0,0.0,0.0,1427719324352649.0,1427719324352649.0,1427719324352649.0,0.0
105216103,105216103.0,100778436.0,4440119.0,10056675.0,10084009.0,10086246.0,9565100.272727273,10077843.6,0.2185977178797432,0.0,50049.0,10033193.0,4782550.136363637,4982127.91656737,50049.0,51764.2,59236.0,2751.303723287885,10005968.0,129809513832290.44,1427904551896853.0,430529418348226.5
115240244,115173995.0,115214698.0,9.0,2.0,29957385.0,29917394.0,2173094.2452830193,1422403.6790123454,1.1801432839729151,97.26636816215002,2.0,29891713.0,853631.4370370369,3808194.0794509104,112045.0,5138232.2,15246543.0,6178411.759540449,9881997.0,237984309875207.5,1427905769815443.0,582940082168238.2
45077198,45055951.0,45055317.0,45055951.0,45055317.0,45055951.0,45055317.0,45055951.0,45055317.0,0.08873666016241738,0.0,21247.0,45034070.0,15025732.666666668,25987982.457933016,21881.0,21881.0,21881.0,0.0,45034070.0,713955357637461.5,1427910670240853.0,1009685286012039.0
40829414,40829414.0,40702317.0,57.0,126939.0,10147951.0,10147331.0,6804902.333333334,8140463.4,0.3183979079396045,0.7592565497021339,11.0,10017634.0,3402451.166666667,4884366.009207258,127029.0,128393.25,130317.0,1390.8986004258775,10012079.0,285544339640154.6,1427721658138353.0,638496531630099.9
285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7017.543859649124,417543.8596491228,285.0,285.0,285.0,0.0,0.0,0.0,0.0,0.0,1427896971941446.0,1427896971941446.0,1427896971941446.0,0.0
111487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.939311309838818,3812.103653340748,111487.0,111487.0,111487.0,0.0,0.0,0.0,0.0,0.0,1427909244387360.0,1427909244387360.0,1427909244387360.0,0.0
310,310.0,0.0,40.0,0.0,270.0,0.0,155.0,0.0,9677.41935483871,248387.09677419355,40.0,270.0,155.0,162.63455967290594,0.0,0.0,0.0,0.0,1427904392312278.0,1427904392312278.0,1427904392312278.0,0.0
14752297,0.0,14726795.0,0.0,23.0,0.0,14726772.0,0.0,7363397.5,0.27114421571094993,4.270521397447462,23.0,14726772.0,4917432.333333334,8495146.89789943,25502.0,25502.0,25502.0,0.0,14726772.0,713952195411817.5,1427904376096863.0,1009680856810637.8
8081451,8081451.0,0.0,8081451.0,0.0,8081451.0,0.0,8081451.0,0.0,0.24748031015717356,0.0,8081451.0,8081451.0,8081451.0,0.0,0.0,0.0,0.0,0.0,8081451.0,713955820257146.0,1427911632432841.0,1009685992513966.0
31,31.0,0.0,31.0,0.0,31.0,0.0,31.0,0.0,64516.12903225807,0.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,1427904641236216.0,1427904641236216.0,1427904641236216.0,0.0
45077129,45055972.0,45055898.0,45055972.0,45055898.0,45055972.0,45055898.0,45055972.0,45055898.0,0.08873679599248657,0.0,21157.0,45034741.0,15025709.666666668,25988583.47765621,21231.0,21231.0,21231.0,0.0,45034741.0,713955352517794.5,1427910660000848.0,1009685278770787.6
23104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.56509695290859,0.0,23104.0,23104.0,23104.0,0.0,0.0,0.0,0.0,0.0,1427910797707301.0,1427910797707301.0,1427910797707301.0,0.0
7081441,7081441.0,0.0,7081441.0,0.0,7081441.0,0.0,7081441.0,0.0,0.2824283927522661,0.0,7081441.0,7081441.0,7081441.0,0.0,0.0,0.0,0.0,0.0,7081441.0,713955820257155.0,1427911633432869.0,1009685993928206.4
90138049,90112089.0,90112665.0,45056000.0,45056258.0,45056089.0,45056407.0,45056044.5,45056332.5,0.06656456475999388,0.0,25384.0,45030705.0,18027609.8,24650222.84654045,25384.0,25468.5,25553.0,119.50104602052653,45030447.0,475970793892654.4,1427912291616811.0,824405519945726.0
268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7462.686567164178,652985.0746268657,268.0,268.0,268.0,0.0,0.0,0.0,0.0,0.0,1427719602845917.0,1427719602845917.0,1427719602845917.0,0.0
4743739,4743739.0,0.0,4743739.0,0.0,4743739.0,0.0,4743739.0,0.0,0.4216083557716814,0.0,4743739.0,4743739.0,4743739.0,0.0,0.0,0.0,0.0,0.0,1427906075636843.0,1427906075636843.0,1427906075636843.0,0.0
9231269,9231269.0,0.0,9231269.0,0.0,9231269.0,0.0,9231269.0,0.0,0.2166549366073072,0.0,9231269.0,9231269.0,9231269.0,0.0,0.0,0.0,0.0,0.0,9231269.0,713957203070055.5,1427914396908842.0,1009687946480648.6
10287267,278182.0,10242303.0,529.0,524.0,183731.0,10009113.0,46363.66666666666,1707050.5,1.3609056710591845,324.284379903817,28.0,10009085.0,791328.2307692308,2769874.9972053543,278182.0,278182.0,278182.0,0.0,10009085.0,713955082828769.5,1427910155648454.0,1009684946906668.4
59749205,45055980.0,59710546.0,45055980.0,29.0,45055980.0,45055914.0,45055980.0,19903515.333333336,0.10041974617068126,1.0544073347921532,29.0,45017321.0,11949841.0,19540509.610914808,38593.0,38626.0,38659.0,46.66904755831214,14654603.0,475970780733588.6,1427912282528842.0,824405523471399.2
90143559,90111991.0,90112788.0,45055993.0,45055892.0,45055998.0,45056896.0,45055995.5,45056394.0,0.06656049601946602,0.0,30665.0,45025328.0,18028711.8,24644380.017597854,30665.0,30718.0,30771.0,74.95331880577403,45025227.0,475971186465153.4,1427913469344905.0,824406199910417.2
11091100,11091100.0,11090593.0,56.0,371.0,10874106.0,10874500.0,693193.75,739372.8666666666,2.9753586208761984,365.60846083796923,20.0,10874106.0,346596875.0,1921375.008493199,210085.0,210085.0,210085.0,0.0,10874106.0,713954193980562.5,1427908377087019.0,1009683688662154.8
90133334,90112075.0,90109887.0,45056005.0,45052745.0,45056070.0,45057142.0,45056037.5,45054943.5,0.0665680468449109,0.0,21259.0,45032623.0,18026666.8,24652433.393711183,23447.0,23983.0,24519.0,758.0184694319789,45031486.0,475970208677639.4,1427910535968809.0,824404506321025.9
47140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.42681374628765,6745.863385659737,47140.0,47140.0,47140.0,0.0,0.0,0.0,0.0,0.0,1427909943665706.0,1427909943665706.0,1427909943665706.0,0.0
413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4842.615012106538,740920.0968523001,413.0,413.0,413.0,0.0,0.0,0.0,0.0,0.0,1427905021268103.0,1427905021268103.0,1427905021268103.0,0.0
688164,688164.0,628270.0,2.0,2.0,66588.0,66800.0,734.4332977588048,534.6978723404255,3071.9421533239174,5788294.65069373,1.0,66568.0,325.6810222432561,3741.6781091440016,0.0,0.0,0.0,0.0,1427914808065799.0,1427914808065799.0,1427914808065799.0,0.0
5,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,400000.0,10600000.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1427904299887642.0,1427904299887642.0,1427904299887642.0,0.0
90150111,90112067.0,90112059.0,45056002.0,45055999.0,45056065.0,45056060.0,45056033.5,45056029.5,0.06655565848388141,0.0,38044.0,45018013.0,18030022.2,24636525.764921576,38047.0,38049.5,38052.0,3.5355339059327378,45017955.0,475970882076268.0,1427912556192836.0,824405672706035.4
308157,100784.0,145497.0,100784.0,145497.0,100784.0,145497.0,100784.0,145497.0,12.980396356402744,389.41189069208224,61876.0,145497.0,102719.0,41844.06862388025,0.0,0.0,0.0,0.0,1427721658979024.0,1427721658979024.0,1427721658979024.0,0.0
177502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.267478676296607,1949.2738109993127,177502.0,177502.0,177502.0,0.0,0.0,0.0,0.0,0.0,1427910735049787.0,1427910735049787.0,1427910735049787.0,0.0
10460355,451632.0,10413158.0,163.0,96.0,350769.0,10008800.0,75272.0,1735526.3333333337,1.3383866991129842,347.69374461956596,29.0,10008723.0,804642.6923076924,2766729.1433381336,451632.0,451632.0,451632.0,0.0,10008723.0,713954797574693.5,1427909585140664.0,1009684543496997.6
45093533,45055985.0,45056066.0,45055985.0,45056066.0,45055985.0,45056066.0,45055985.0,45056066.0,0.08870451556767575,0.0,37467.0,45018518.0,15031177.666666668,25969798.52062796,37467.0,37467.0,37467.0,0.0,45018518.0,713955351741673.0,1427910658464828.0,1009685277696128.8
25592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.14942169427947,0.0,25592.0,25592.0,25592.0,0.0,0.0,0.0,0.0,0.0,1427906030377632.0,1427906030377632.0,1427906030377632.0,0.0
59682182,45056002.0,59647968.0,45056002.0,29.0,45056002.0,45046798.0,45056002.0,19882656.0,0.10053251739354972,1.0555914326322722,29.0,45021788.0,11936436.4,19543310.490173724,25010.0,29612.0,34214.0,6508.210814040984,14601141.0,475970481666586.0,1427911385376829.0,824405005514586.8
90282736,90257339.0,90256877.0,3.0,5.0,45065113.0,45063224.0,5014296.611111111,7521406.416666668,0.35444207184859794,31.567497024015754,1.0,45037827.0,2912346.322580645,11240420.26386249,26075.0,110139.0,194203.0,118884.44890733187,44999234.0,475968760385508.4,1427906191119464.0,824401997828895.0
